typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","270","GMB","Gambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8372","7707","8372","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","275","PSE","State of Palestine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","94466","88864","94466","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","46630774527","46630774527","46630774527","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","288","GHA","Ghana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4585395","4237815","4585395","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","292","GIB","Gibraltar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","682","637","682","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","296","KIR","Kiribati","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2225","2045","2225","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","539121466","506445138","539121466","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","304","GRL","Greenland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","237066","220280","237066","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","308","GRD","Grenada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23277","21544","23277","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","316","GUM","Guam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52717","48447","52717","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17922804","16749645","17922804","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","324","GIN","Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2010105","1850814","2010105","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","328","GUY","Guyana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37024563","34985476","37024563","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","332","HTI","Haiti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","574593","532439","574593","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","334","HMD","Heard Island and McDonald Islands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","102","94","102","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","336","VAT","Holy See (Vatican City State)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2566","2422","2566","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5627140","5290086","5627140","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","107225886","100721151","107225886","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5140552087","5003717182","5140552087","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","95695291","88983917","95695291","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","475133395","443666555","475133395","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12964920","12175090","12964920","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","70423","65686","70423","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1054193062","991357962","1054193062","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","307625116","291367714","307625116","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8833264759","8351126729","8833264759","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","95159912","88172183","95159912","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","388","JAM","Jamaica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","560554","518951","560554","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4213976444","4000704209","4213976444","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","780444860","775069379","780444860","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","400","JOR","Jordan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15349876","14606938","15349876","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14005242","13250611","14005242","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29439","27439","29439","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","4555375831","4334174219","4555375831","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","414","KWT","Kuwait","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1684274","1571178","1684274","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","417","KGZ","Kyrgyzstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2707174","2509010","2707174","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","41053753","38921486","41053753","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2815413","2632157","2815413","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","426","LSO","Lesotho","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1926955","1854549","1926955","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","141107277","132783090","141107277","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","430","LBR","Liberia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7190412","7189070","7190412","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","434","LBY","Libya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","514270","478904","514270","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","451368625","425000306","451368625","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","442","LUX","Luxembourg","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","247176175","240483355","247176175","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7426242","6871702","7426242","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","450","MDG","Madagascar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10966095","10238310","10966095","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","454","MWI","Malawi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7473210","6945366","7473210","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2273096985","2139671839","2273096985","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","462","MDV","Maldives","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","178546","167616","178546","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","466","MLI","Mali","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","399710","368270","399710","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","470","MLT","Malta","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","50487128","47219669","50487128","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","478","MRT","Mauritania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25744","23704","25744","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","480","MUS","Mauritius","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10121698","9593035","10121698","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1159818639","1097874380","1159818639","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2477344620","2356560182","2477344620","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","496","MNG","Mongolia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1146717","1069880","1146717","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","264665909","250971292","264665909","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","499","MNE","Montenegro","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1160643","1160643","1160643","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","500","MSR","Montserrat","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","103960","96166","103960","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","537272834","507889107","537272834","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","508","MOZ","Mozambique","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49213312","45727251","49213312","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","32259293","31390261","32259293","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","516","NAM","Namibia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5299181","5010388","5299181","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","520","NRU","Nauru","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","455630","418260","455630","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1796171","1719658","1796171","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5978233881","5829187413","5978233881","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","531","CUW","Curaçao","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2178","2178","2178","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","533","ABW","Aruba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6641","6227","6641","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","534","SXM","Sint Maarten","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","78893","78893","78893","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","535","BES","Bonaire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","628","628","628","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","540","NCL","New Caledonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","81591","75085","81591","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","548","VUT","Vanuatu","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","189","173","189","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","52917894","50416111","52917894","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","558","NIC","Nicaragua","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3777565","3545407","3777565","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","562","NER","Niger","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","155105","142694","155105","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4004393","3672730","4004393","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","568","E19","Other Europe, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1087799588","1027348065","1087799588","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","570","NIU","Niue","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","187762","172573","187762","4","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","574","NFK","Norfolk Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","25608","23560","25608","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","577","F19","Other Africa, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5113","4837","5113","4","false","true",
